sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
2x163,2,163,4795,0.74,1716,3270,10377.1111111111,158486.666666667,68,92,2483,8790,382,1474,249,719,0,182,6076,34868,2x163,Lung5,mDC,stroma
2x164,2,164,3832,1.14,2288,3272,10949.1111111111,158488.666666667,80,70,3190,12690,544,1301,331,1380,0,47,4116,26734,2x164,Lung5,endothelial,stroma
2x165,2,165,4643,1.22,2493,3277,11154.1111111111,158493.666666667,94,77,5067,15156,867,2064,385,1139,2,315,5825,42259,2x165,Lung5,pDC,tumor-stroma boundary
2x166,2,166,4373,1.37,4471,3274,13132.1111111111,158490.666666667,86,63,2297,5503,22907,56092,353,710,0,160,7543,24458,2x166,Lung5,tumor 5,tumor interior
2x167,2,167,7690,1.34,3831,3245,12492.1111111111,158461.666666667,153,114,3216,9153,22800,65286,319,859,0,211,5315,23169,2x167,Lung5,tumor 5,tumor interior
2x168,2,168,1766,0.91,4803,3275,13464.1111111111,158491.666666667,50,55,4443,8112,15410,39542,388,733,1,111,5660,21279,2x168,Lung5,tumor 5,tumor interior
2x169,2,169,4421,1.01,1141,3268,9802.11111111111,158484.666666667,86,85,1918,5512,438,825,364,959,0,146,7923,30988,2x169,Lung5,macrophage,stroma
2x170,2,170,2573,1.11,1448,3282,10109.1111111111,158498.666666667,63,57,2499,6084,363,621,293,703,0,47,2869,20570,2x170,Lung5,pDC,stroma
2x171,2,171,10191,1.03,3312,3249,11973.1111111111,158465.666666667,123,119,3238,9539,43642,65296,360,9303,0,153,2973,25068,2x171,Lung5,tumor 5,tumor interior
2x172,2,172,6728,0.59,3556,3242,12217.1111111111,158458.666666667,78,132,5548,18145,28902,65233,375,1701,1,187,6182,27325,2x172,Lung5,tumor 5,tumor interior
2x173,2,173,1336,1.04,2679,3272,11340.1111111111,158488.666666667,47,45,2884,5612,53825,65230,605,1652,2,179,24016,36692,2x173,Lung5,tumor 5,tumor-stroma boundary
2x174,2,174,1848,1.52,4759,3267,13420.1111111111,158483.666666667,70,46,3340,7443,16079,44866,300,997,1,98,12045,29802,2x174,Lung5,tumor 5,tumor interior
2x175,2,175,2450,0.7,2645,3251,11306.1111111111,158467.666666667,52,74,3121,6985,48743,65200,386,1720,1,327,17107,38400,2x175,Lung5,tumor 5,tumor-stroma boundary
2x176,2,176,1671,0.7,2607,3260,11268.1111111111,158476.666666667,40,57,4207,6652,54696,65222,403,994,2,335,1877,11019,2x176,Lung5,tumor 5,tumor-stroma boundary
2x177,2,177,2775,0.77,4692,3253,13353.1111111111,158469.666666667,57,74,2602,6165,12802,43872,316,705,1,166,9426,24449,2x177,Lung5,tumor 5,tumor interior
2x178,2,178,2226,0.71,4646,3247,13307.1111111111,158463.666666667,49,69,2730,5486,15265,57400,332,742,1,160,6978,20298,2x178,Lung5,tumor 5,tumor interior
2x179,2,179,3138,0.66,5266,3240,13927.1111111111,158456.666666667,57,86,3855,10129,17902,52187,334,711,2,192,8287,21505,2x179,Lung5,tumor 5,tumor interior
2x180,2,180,4020,1.1,2411,3249,11072.1111111111,158465.666666667,77,70,4525,12274,715,4888,400,1455,0,79,2885,36581,2x180,Lung5,mDC,stroma
2x181,2,181,10552,1.53,3888,3225,12549.1111111111,158441.666666667,174,114,4030,11007,27188,65298,363,797,0,418,3808,23880,2x181,Lung5,tumor 5,tumor interior
2x182,2,182,1831,1.38,1437,3250,10098.1111111111,158466.666666667,62,45,6183,23697,438,824,391,1257,1,349,0,0,2x182,Lung5,pDC,stroma
2x183,2,183,2203,0.77,3046,3247,11707.1111111111,158463.666666667,48,62,1882,9604,1275,49776,202,561,0,49,14,13783,2x183,Lung5,tumor 5,tumor interior
2x184,2,184,6746,1.06,4070,3227,12731.1111111111,158443.666666667,108,102,2895,7307,26460,65266,338,757,1,219,4972,25744,2x184,Lung5,tumor 5,tumor interior
2x185,2,185,7961,1.01,5200,3207,13861.1111111111,158423.666666667,125,124,4326,12215,17809,61943,304,773,7,1106,2847,22493,2x185,Lung5,tumor 5,tumor interior
2x186,2,186,1984,1.13,4759,3236,13420.1111111111,158452.666666667,60,53,3406,10704,13873,47889,352,908,3,304,14095,29937,2x186,Lung5,tumor 5,tumor interior
2x187,2,187,1659,1.15,2680,3235,11341.1111111111,158451.666666667,54,47,3783,20810,36578,65212,643,1632,0,124,23573,42799,2x187,Lung5,epithelial,tumor-stroma boundary
2x188,2,188,1282,0.73,4709,3239,13370.1111111111,158455.666666667,40,55,2918,5717,13198,31076,330,693,0,64,3703,10445,2x188,Lung5,tumor 5,tumor interior
2x189,2,189,6112,0.98,2013,3218,10674.1111111111,158434.666666667,90,92,3097,13026,485,922,289,837,0,142,4831,32403,2x189,Lung5,fibroblast,stroma
2x190,2,190,4676,1.21,4835,3227,13496.1111111111,158443.666666667,85,70,7400,15110,21763,59503,364,894,3,297,1701,21001,2x190,Lung5,tumor 5,tumor interior
2x191,2,191,3768,0.71,1167,3212,9828.11111111111,158428.666666667,67,95,3039,11684,432,1092,273,980,0,60,9597,29071,2x191,Lung5,endothelial,stroma
2x192,2,192,6281,0.67,3594,3196,12255.1111111111,158412.666666667,84,125,6045,11248,34931,65258,425,923,1,724,2430,16004,2x192,Lung5,tumor 5,tumor interior
2x193,2,193,5240,1.0,4957,3221,13618.1111111111,158437.666666667,78,78,3632,13747,23679,65282,322,726,2,321,3403,19360,2x193,Lung5,tumor 5,tumor interior
2x194,2,194,11691,0.83,5050,3191,13711.1111111111,158407.666666667,115,139,5695,15422,18787,62257,357,2062,1,220,1101,18041,2x194,Lung5,tumor 5,tumor interior
2x195,2,195,3905,0.81,4114,3208,12775.1111111111,158424.666666667,72,89,2965,11785,29124,64953,308,723,1,321,7923,31739,2x195,Lung5,tumor 5,tumor interior
2x196,2,196,2368,0.8,2155,3221,10816.1111111111,158437.666666667,49,61,4172,11337,512,1143,320,862,2,225,0,0,2x196,Lung5,fibroblast,stroma
2x197,2,197,4335,1.01,4620,3206,13281.1111111111,158422.666666667,76,75,3725,10114,20475,63835,325,796,0,147,4890,21223,2x197,Lung5,tumor 5,tumor interior
2x198,2,198,4870,0.98,1112,3205,9773.11111111111,158421.666666667,88,90,1017,3044,408,821,237,624,0,50,11168,32447,2x198,Lung5,endothelial,stroma
2x199,2,199,3840,1.25,2271,3213,10932.1111111111,158429.666666667,79,63,2014,6224,538,1663,453,1912,0,150,8559,30338,2x199,Lung5,macrophage,stroma
2x200,2,200,2302,0.88,4773,3209,13434.1111111111,158425.666666667,60,68,8011,15377,17847,52710,360,853,7,281,3785,19267,2x200,Lung5,tumor 5,tumor interior
2x201,2,201,3753,0.77,1213,3204,9874.11111111111,158420.666666667,65,84,1863,4508,388,3801,288,13474,0,612,10757,30192,2x201,Lung5,macrophage,stroma
2x202,2,202,2408,0.47,3456,3187,12117.1111111111,158403.666666667,43,92,4345,8607,32243,65166,439,983,1,158,12818,31710,2x202,Lung5,tumor 5,tumor interior
2x203,2,203,3159,0.75,5324,3193,13985.1111111111,158409.666666667,57,76,1533,3861,13887,28976,224,531,0,121,10542,19545,2x203,Lung5,tumor 5,tumor interior
2x204,2,204,6602,0.98,654,3183,9315.11111111111,158399.666666667,92,94,729,3191,14348,61602,253,10683,0,58,6787,21601,2x204,Lung5,epithelial,stroma
2x205,2,205,4004,0.95,2453,3191,11114.1111111111,158407.666666667,73,77,3987,14851,840,2934,2943,26328,5,606,12474,58551,2x205,Lung5,plasmablast,tumor-stroma boundary
2x206,2,206,5081,0.95,1840,3186,10501.1111111111,158402.666666667,80,84,3343,13107,514,1004,299,756,0,145,0,0,2x206,Lung5,fibroblast,stroma
2x208,2,208,3328,1.24,2691,3187,11352.1111111111,158403.666666667,77,62,1351,5661,27380,65276,295,760,0,115,10935,27300,2x208,Lung5,epithelial,tumor-stroma boundary
2x209,2,209,2667,0.84,440,3191,9101.11111111111,158407.666666667,52,62,596,4635,839,16882,155,409,0,51,5514,22294,2x209,Lung5,mast,stroma
2x210,2,210,3255,1.38,2394,3189,11055.1111111111,158405.666666667,77,56,1860,11760,606,1999,283,1217,2,281,9638,35558,2x210,Lung5,fibroblast,plasmablast-enriched stroma
2x211,2,211,12645,0.98,4168,3145,12829.1111111111,158361.666666667,151,154,5262,18872,27340,65257,368,825,2,265,2337,23726,2x211,Lung5,tumor 5,tumor interior
2x212,2,212,3376,0.92,4713,3175,13374.1111111111,158391.666666667,72,78,3310,7060,15221,45395,311,706,1,159,7479,19615,2x212,Lung5,tumor 5,tumor interior
2x213,2,213,4004,0.76,3667,3173,12328.1111111111,158389.666666667,71,94,6154,13627,3591,33993,411,1801,181,1594,517,17164,2x213,Lung5,neutrophil,tumor interior
2x214,2,214,1911,1.0,2162,3178,10823.1111111111,158394.666666667,51,51,3888,10178,549,1452,267,600,0,113,0,0,2x214,Lung5,fibroblast,stroma
2x215,2,215,2235,1.04,2633,3176,11294.1111111111,158392.666666667,55,53,2517,5381,50351,65265,280,802,0,83,7796,22316,2x215,Lung5,tumor 5,tumor-stroma boundary
2x216,2,216,7650,0.48,1611,3116,10272.1111111111,158332.666666667,86,180,5160,16317,450,4712,262,14046,0,890,1033,17279,2x216,Lung5,fibroblast,stroma
2x217,2,217,7277,1.06,3914,3136,12575.1111111111,158352.666666667,127,120,3506,8200,29269,65287,347,824,0,142,1845,22927,2x217,Lung5,tumor 5,tumor interior
2x218,2,218,3013,0.86,4674,3166,13335.1111111111,158382.666666667,62,72,2564,5876,17657,52111,328,745,5,331,5220,19228,2x218,Lung5,tumor 5,tumor interior
2x219,2,219,2603,0.79,5280,3160,13941.1111111111,158376.666666667,57,72,2484,7834,15508,38518,220,642,2,182,6946,17255,2x219,Lung5,tumor 5,tumor interior
2x220,2,220,2673,0.76,3410,3163,12071.1111111111,158379.666666667,53,70,3342,8922,30864,61985,395,12981,0,273,4950,16780,2x220,Lung5,tumor 5,tumor interior
2x221,2,221,5455,0.6,3523,3132,12184.1111111111,158348.666666667,74,123,4414,17399,32203,65229,435,870,1,181,6276,25757,2x221,Lung5,tumor 5,tumor interior
2x222,2,222,4686,1.16,3868,3150,12529.1111111111,158366.666666667,93,80,3129,9465,29693,65303,355,812,0,224,5724,21801,2x222,Lung5,tumor 5,tumor interior
2x223,2,223,2315,0.64,2267,3153,10928.1111111111,158369.666666667,42,66,3496,22425,621,2970,455,1603,2,435,11327,40608,2x223,Lung5,fibroblast,stroma
2x224,2,224,2952,0.63,4034,3141,12695.1111111111,158357.666666667,55,87,3923,11123,19498,42484,254,685,2,290,11732,26838,2x224,Lung5,tumor 5,tumor interior
2x225,2,225,3833,1.16,5167,3154,13828.1111111111,158370.666666667,79,68,1804,10572,4542,61257,397,10440,1,326,8009,25691,2x225,Lung5,mast,tumor interior
2x226,2,226,4055,0.78,886,3149,9547.11111111111,158365.666666667,64,82,1196,3799,440,1079,215,670,0,67,3401,14372,2x226,Lung5,T CD8 naive,stroma
2x227,2,227,2552,1.08,3723,3158,12384.1111111111,158374.666666667,69,64,5435,16049,1375,3932,278,610,4,684,7305,31656,2x227,Lung5,endothelial,tumor interior
2x228,2,228,3693,1.27,2062,3157,10723.1111111111,158373.666666667,79,62,2922,7783,442,857,337,1099,0,329,4760,40512,2x228,Lung5,fibroblast,stroma
2x229,2,229,2682,1.05,4756,3144,13417.1111111111,158360.666666667,67,64,3393,7376,14352,39919,257,670,3,1054,6280,19692,2x229,Lung5,tumor 5,tumor interior
2x230,2,230,1653,0.79,697,3157,9358.11111111111,158373.666666667,42,53,947,2597,28339,57827,315,626,1,481,5378,14905,2x230,Lung5,epithelial,stroma
2x231,2,231,2801,0.72,2125,3146,10786.1111111111,158362.666666667,51,71,5185,14143,481,961,213,654,0,40,0,234,2x231,Lung5,fibroblast,stroma
2x232,2,232,3298,0.96,4894,3144,13555.1111111111,158360.666666667,70,73,5814,10744,26016,63973,302,723,0,135,1897,18247,2x232,Lung5,tumor 5,tumor interior
2x233,2,233,1506,1.0,1924,3156,10585.1111111111,158372.666666667,44,44,2872,10026,432,776,226,500,0,0,0,0,2x233,Lung5,fibroblast,stroma
2x234,2,234,7182,1.15,3611,3124,12272.1111111111,158340.666666667,110,96,4590,9434,31769,65241,437,855,4,738,5333,23103,2x234,Lung5,tumor 5,tumor interior
2x235,2,235,2975,0.9,4957,3144,13618.1111111111,158360.666666667,62,69,3613,7469,19891,47994,335,717,1,150,4308,17282,2x235,Lung5,tumor 5,tumor interior
2x236,2,236,5903,0.93,5264,3114,13925.1111111111,158330.666666667,100,108,2454,9345,13043,60621,247,732,67,1407,1028,12041,2x236,Lung5,tumor 5,tumor interior
2x237,2,237,4463,1.16,2563,3138,11224.1111111111,158354.666666667,89,77,8327,18994,15418,65232,306,964,0,261,9,7463,2x237,Lung5,fibroblast,tumor-stroma boundary
2x238,2,238,4429,0.9,1564,3134,10225.1111111111,158350.666666667,73,81,2174,5493,435,984,297,820,2,508,11594,56723,2x238,Lung5,plasmablast,stroma
2x239,2,239,4229,0.56,3459,3112,12120.1111111111,158328.666666667,58,104,3045,7435,31270,65263,358,846,0,143,11292,30059,2x239,Lung5,tumor 5,tumor interior
2x240,2,240,3695,1.89,4441,3138,13102.1111111111,158354.666666667,106,56,2605,8003,23793,60048,319,707,2,249,10541,26497,2x240,Lung5,tumor 5,tumor interior
2x241,2,241,3602,0.84,4627,3134,13288.1111111111,158350.666666667,65,77,2565,6017,19412,48903,327,731,1,134,7096,22099,2x241,Lung5,tumor 5,tumor interior
2x242,2,242,3930,0.73,5011,3124,13672.1111111111,158340.666666667,63,86,3292,9128,19292,49080,291,698,4,219,9307,28237,2x242,Lung5,tumor 5,tumor interior
2x243,2,243,2022,1.22,2369,3143,11030.1111111111,158359.666666667,61,50,9289,32223,733,1983,532,1326,4,456,4173,21644,2x243,Lung5,mast,plasmablast-enriched stroma
2x244,2,244,1808,1.04,5323,3132,13984.1111111111,158348.666666667,54,52,1611,2478,13713,38403,258,679,0,105,3574,10339,2x244,Lung5,tumor 5,tumor interior
2x245,2,245,3264,0.54,2162,3109,10823.1111111111,158325.666666667,49,90,4238,11039,483,870,249,798,0,14,0,0,2x245,Lung5,plasmablast,stroma
2x246,2,246,2365,0.92,4918,3116,13579.1111111111,158332.666666667,66,72,7283,12358,18856,49577,303,659,0,159,10079,23381,2x246,Lung5,tumor 5,tumor interior
2x247,2,247,3964,0.97,1344,3116,10005.1111111111,158332.666666667,76,78,1337,3255,440,5447,222,598,0,247,8269,30208,2x247,Lung5,endothelial,stroma
2x248,2,248,3014,0.91,3765,3117,12426.1111111111,158333.666666667,69,76,6459,22348,1226,4848,308,12600,0,446,6389,28784,2x248,Lung5,endothelial,tumor interior
2x249,2,249,3254,0.43,5103,3105,13764.1111111111,158321.666666667,43,100,4600,7651,16336,28222,341,653,2,175,9705,25977,2x249,Lung5,tumor 5,tumor interior
2x250,2,250,2596,0.7,5448,3113,14109.1111111111,158329.666666667,46,66,1374,3303,12842,38170,191,533,0,33,2990,15001,2x250,Lung5,tumor 5,tumor interior
2x251,2,251,3601,1.07,774,3119,9435.11111111111,158335.666666667,76,71,2928,6423,23647,65297,220,589,0,0,2299,16352,2x251,Lung5,epithelial,stroma
2x252,2,252,7669,1.53,4421,3106,13082.1111111111,158322.666666667,139,91,2579,7020,26683,65260,327,785,0,268,5135,27221,2x252,Lung5,tumor 5,tumor interior
2x253,2,253,3525,0.96,1659,3116,10320.1111111111,158332.666666667,65,68,4287,29119,443,1260,308,770,4,374,9575,39711,2x253,Lung5,T CD4 memory,stroma
2x254,2,254,1696,0.96,3982,3121,12643.1111111111,158337.666666667,53,55,3602,6138,23312,51226,387,698,1,108,4763,16933,2x254,Lung5,tumor 5,tumor interior
2x255,2,255,2769,0.94,4588,3114,13249.1111111111,158330.666666667,65,69,2712,7435,16314,63256,281,890,1,184,10209,24706,2x255,Lung5,tumor 5,tumor interior
2x256,2,256,8164,0.91,730,3088,9391.11111111111,158304.666666667,107,117,1639,6060,24260,65266,264,845,0,66,5098,22393,2x256,Lung5,epithelial,stroma
2x257,2,257,6037,0.76,3402,3086,12063.1111111111,158302.666666667,76,100,3635,7691,43719,65290,377,919,0,162,1861,18882,2x257,Lung5,tumor 5,tumor interior
2x258,2,258,3313,0.94,3940,3097,12601.1111111111,158313.666666667,73,78,4723,9087,32821,65262,379,825,2,204,1316,14817,2x258,Lung5,tumor 5,tumor interior
2x259,2,259,2498,1.03,2354,3096,11015.1111111111,158312.666666667,82,80,14476,27065,946,2913,580,1170,29,808,251,17710,2x259,Lung5,plasmablast,stroma
2x260,2,260,3467,1.1,956,3107,9617.11111111111,158323.666666667,68,62,818,4132,459,12745,432,1812,0,28,15498,41189,2x260,Lung5,NK,stroma
2x261,2,261,3190,1.2,5351,3105,14012.1111111111,158321.666666667,73,61,1394,2461,11478,30513,231,517,0,87,3038,10608,2x261,Lung5,tumor 5,tumor interior
2x262,2,262,1454,0.44,4963,3089,13624.1111111111,158305.666666667,31,71,3554,8717,18600,36499,368,682,1,139,10384,25198,2x262,Lung5,tumor 5,tumor interior
2x263,2,263,1973,0.61,5061,3089,13722.1111111111,158305.666666667,43,71,3355,6076,13969,37788,353,724,2,141,10985,24255,2x263,Lung5,tumor 5,tumor interior
2x264,2,264,5581,1.19,3712,3080,12373.1111111111,158296.666666667,108,91,5604,16674,6503,65216,502,2419,1,274,3258,29615,2x264,Lung5,macrophage,tumor interior
2x265,2,265,8315,0.9,4197,3057,12858.1111111111,158273.666666667,106,118,3833,14557,27926,65278,333,867,0,151,3960,28970,2x265,Lung5,tumor 5,tumor interior
2x266,2,266,4365,1.18,4483,3075,13144.1111111111,158291.666666667,99,84,2734,6917,24166,65066,367,742,0,129,10555,26748,2x266,Lung5,tumor 5,tumor interior
2x267,2,267,3824,0.74,2032,3077,10693.1111111111,158293.666666667,64,87,2067,6718,511,1008,440,3625,5,1082,14525,44396,2x267,Lung5,plasmablast,stroma
2x268,2,268,2222,1.18,4541,3085,13202.1111111111,158301.666666667,59,50,2666,5859,23399,62027,333,864,1,116,14620,30624,2x268,Lung5,tumor 5,tumor interior
2x269,2,269,4087,1.25,3821,3083,12482.1111111111,158299.666666667,85,68,5668,20103,1343,3049,275,734,6,594,4283,28021,2x269,Lung5,endothelial,tumor interior
2x270,2,270,5262,0.93,2304,3064,10965.1111111111,158280.666666667,85,91,5029,11968,746,1584,458,1042,25,1059,5983,36498,2x270,Lung5,plasmablast,stroma
2x271,2,271,5184,1.52,4000,3070,12661.1111111111,158286.666666667,102,67,4207,11630,21443,65226,367,12355,0,210,6470,23796,2x271,Lung5,tumor 5,tumor interior
2x272,2,272,1711,0.95,4994,3074,13655.1111111111,158290.666666667,54,57,4583,8949,22005,52077,389,789,1,165,10040,28055,2x272,Lung5,tumor 5,tumor interior
2x273,2,273,2869,0.59,5030,3057,13691.1111111111,158273.666666667,53,90,4021,8925,19003,40807,375,745,1,128,6654,24739,2x273,Lung5,tumor 5,tumor interior
2x274,2,274,7379,0.92,2218,3053,10879.1111111111,158269.666666667,97,106,4482,11589,624,1945,492,1862,15,941,9368,53815,2x274,Lung5,plasmablast,stroma
2x275,2,275,2660,0.85,2463,3075,11124.1111111111,158291.666666667,53,62,5171,14986,798,1284,418,967,24,937,1202,23300,2x275,Lung5,plasmablast,tumor-stroma boundary
2x276,2,276,4070,0.97,4890,3065,13551.1111111111,158281.666666667,77,79,3006,7159,18602,65302,268,1379,0,124,6344,27673,2x276,Lung5,tumor 5,tumor interior
2x277,2,277,2468,0.71,5080,3057,13741.1111111111,158273.666666667,53,75,3676,6539,20048,36860,361,725,2,204,8088,23222,2x277,Lung5,tumor 5,tumor interior
2x278,2,278,5860,1.03,2937,3051,11598.1111111111,158267.666666667,106,103,2273,7523,49716,65286,347,1001,1,302,5546,32915,2x278,Lung5,tumor 5,tumor interior
2x279,2,279,4994,1.0,4623,3055,13284.1111111111,158271.666666667,89,89,2436,6509,17813,56332,339,729,0,231,9329,25512,2x279,Lung5,tumor 5,tumor interior
2x280,2,280,6721,1.08,1402,3048,10063.1111111111,158264.666666667,100,93,1563,3759,486,20272,270,784,0,33,9991,32335,2x280,Lung5,endothelial,stroma
2x281,2,281,3963,1.12,5193,3053,13854.1111111111,158269.666666667,87,78,2844,6511,20984,48113,320,681,2,225,6416,21256,2x281,Lung5,tumor 5,tumor interior
2x282,2,282,4659,0.67,3618,3036,12279.1111111111,158252.666666667,68,102,2614,6254,22034,58240,292,803,0,155,18071,40359,2x282,Lung5,tumor 5,tumor interior
2x283,2,283,2563,0.99,3582,3043,12243.1111111111,158259.666666667,69,70,3506,6478,24554,55728,425,835,1,218,16439,36652,2x283,Lung5,tumor 5,tumor interior
2x284,2,284,3908,0.79,1688,3044,10349.1111111111,158260.666666667,63,80,1301,3733,391,1014,452,2402,1,268,11804,49469,2x284,Lung5,mDC,stroma
2x285,2,285,3536,0.7,3673,3039,12334.1111111111,158255.666666667,62,88,2946,6320,30507,65256,364,8824,0,134,5286,19465,2x285,Lung5,tumor 5,tumor interior
2x286,2,286,2128,0.98,5124,3041,13785.1111111111,158257.666666667,53,54,3223,6241,18049,39737,342,773,2,373,8465,19502,2x286,Lung5,tumor 5,tumor interior
2x287,2,287,5489,0.95,295,3031,8956.11111111111,158247.666666667,82,86,1125,4370,533,6103,266,7749,5,346,3274,21492,2x287,Lung5,macrophage,stroma
2x288,2,288,4361,1.75,2897,3038,11558.1111111111,158254.666666667,107,61,3404,8781,52294,65298,421,1032,0,246,8885,40813,2x288,Lung5,tumor 5,tumor interior
2x289,2,289,2064,1.0,4559,3037,13220.1111111111,158253.666666667,54,54,3006,6261,21938,65242,389,767,1,183,9897,25257,2x289,Lung5,tumor 5,tumor interior
2x290,2,290,5942,1.47,770,3033,9431.11111111111,158249.666666667,116,79,1195,5054,22970,65252,263,664,0,46,8506,24202,2x290,Lung5,epithelial,stroma
2x291,2,291,5605,1.04,3772,3025,12433.1111111111,158241.666666667,88,85,5383,23253,1782,5689,4677,35700,92,1869,8860,45959,2x291,Lung5,neutrophil,tumor interior
2x292,2,292,4503,1.12,2405,3019,11066.1111111111,158235.666666667,83,74,4222,19946,729,1793,422,1268,7,688,12727,57381,2x292,Lung5,plasmablast,plasmablast-enriched stroma
2x293,2,293,3720,0.76,1886,3016,10547.1111111111,158232.666666667,60,79,4849,14561,453,994,329,935,0,47,0,0,2x293,Lung5,mDC,stroma
2x294,2,294,6603,0.87,2126,2998,10787.1111111111,158214.666666667,97,112,2551,7304,462,1225,253,1813,0,175,6167,39352,2x294,Lung5,fibroblast,stroma
2x295,2,295,2517,1.19,1798,3025,10459.1111111111,158241.666666667,64,54,3698,15636,420,2306,256,972,0,0,0,0,2x295,Lung5,pDC,stroma
2x296,2,296,3589,0.71,3520,3007,12181.1111111111,158223.666666667,65,91,4452,8264,37387,62571,475,843,1,204,3014,21595,2x296,Lung5,tumor 5,tumor interior
2x297,2,297,2577,0.65,3556,3000,12217.1111111111,158216.666666667,60,92,3409,7331,26861,54197,463,875,4,309,14465,31265,2x297,Lung5,tumor 5,tumor interior
2x298,2,298,1481,1.0,2460,3022,11121.1111111111,158238.666666667,44,44,3864,10545,720,1547,686,2929,1,196,16215,53871,2x298,Lung5,plasmablast,tumor-stroma boundary
